pose_id,pose,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder,x_left_shoulder_left_wrist,y_left_shoulder_left_wrist,z_left_shoulder_left_wrist,x_right_shoulder_right_wrist,y_right_shoulder_right_wrist,z_right_shoulder_right_wrist,x_left_hip_left_ankle,y_left_hip_left_ankle,z_left_hip_left_ankle,x_right_hip_right_ankle,y_right_hip_right_ankle,z_right_hip_right_ankle,x_left_hip_left_wrist,y_left_hip_left_wrist,z_left_hip_left_wrist,x_right_hip_right_wrist,y_right_hip_right_wrist,z_right_hip_right_wrist,x_left_shoulder_left_ankle,y_left_shoulder_left_ankle,z_left_shoulder_left_ankle,x_right_shoulder_right_ankle,y_right_shoulder_right_ankle,z_right_shoulder_right_ankle,x_left_hip_right_wrist,y_left_hip_right_wrist,z_left_hip_right_wrist,x_right_hip_left_wrist,y_right_hip_left_wrist,z_right_hip_left_wrist,x_left_elbow_right_elbow,y_left_elbow_right_elbow,z_left_elbow_right_elbow,x_left_knee_right_knee,y_left_knee_right_knee,z_left_knee_right_knee,x_left_wrist_right_wrist,y_left_wrist_right_wrist,z_left_wrist_right_wrist,x_left_ankle_right_ankle,y_left_ankle_right_ankle,z_left_ankle_right_ankle,x_left_hip_avg_left_wrist_left_ankle,y_left_hip_avg_left_wrist_left_ankle,z_left_hip_avg_left_wrist_left_ankle,x_right_hip_avg_right_wrist_right_ankle,y_right_hip_avg_right_wrist_right_ankle,z_right_hip_avg_right_wrist_right_ankle,x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index,left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle
208,jumping_jacks_up,139.49863,134.22475,14.439946,115.07073,110.65937,140.24835,146.29242,-2.2366385,-35.11768,-22.968493,1.6435852,-34.86683,-12.278569,0.12013531,46.555466,37.279083,3.8944583,47.752438,32.35584,0.20765924,-75.74296,-21.262527,-0.034951687,-74.2379,-7.524615,-2.3241625,87.18074,35.57312,5.572995,87.12351,27.601883,-9.738822,-74.2604,-5.7783494,9.91153,-75.72046,-23.008793,-20.568687,1.4574089,10.080401,-6.9613943,1.3532257,2.2582688,-9.946482,1.4825592,15.484179,-5.9295473,1.1744766,-3.1769829,-0.16389751,14.593744,-8.008279,-1.9297533,13.242732,-12.415611,0.38603204,-53.028946,-17.26063,1.214183,-54.968918,-12.755383,1.7151071,-54.946877,-12.756403,2.1968312,-54.887688,-12.765921,-0.47639295,-54.651253,-12.5361185,-1.11762,-54.418407,-12.539093,-1.7309245,-54.191353,-12.539418,3.1765983,-52.707283,3.5281117,-2.540918,-52.253532,4.909166,1.5664115,-49.91949,-11.904082,-0.54803336,-49.71836,-11.566971,7.296235,-40.614025,0.83283234,-6.53047,-39.382317,5.627087,10.559143,-58.303116,-15.903518,-10.009544,-56.845707,-5.8231163,5.0595965,-75.731705,-22.13566,-4.8868847,-74.249146,-6.651482,3.1617749,-80.19682,-27.844248,-3.2723432,-79.086876,-12.102739,2.097792,-80.47081,-25.70013,-2.3604424,-79.26438,-9.080764,2.1679542,-79.041115,-22.173405,-2.6776183,-77.21044,-6.5894165,4.8519373,0.011251681,-0.8731325,-4.851933,-0.011242883,0.8731325,4.679432,28.397888,-2.9239726,-2.2819622,29.751114,-0.66570383,4.9720726,46.56672,36.405952,-0.9574748,47.741196,33.22897,4.5309963,47.287945,39.47871,-0.2860645,47.439503,35.671394,5.3087173,55.056526,21.308603,-0.674551,61.330456,16.273901,42.021492,37.00217,59.641895,57.813168,78.67105,74.61827,94.18774,91.561066,75.11884,79.757324,22.95233,7.4425807,18.463213,6.8287735,16.647425,18.254898
209,jumping_jacks_up,139.49863,134.22475,14.439946,115.07073,110.65937,140.24835,146.29242,-2.2366385,-35.11768,-22.968493,1.6435852,-34.86683,-12.278569,0.12013531,46.555466,37.279083,3.8944583,47.752438,32.35584,0.20765924,-75.74296,-21.262527,-0.034951687,-74.2379,-7.524615,-2.3241625,87.18074,35.57312,5.572995,87.12351,27.601883,-9.738822,-74.2604,-5.7783494,9.91153,-75.72046,-23.008793,-20.568687,1.4574089,10.080401,-6.9613943,1.3532257,2.2582688,-9.946482,1.4825592,15.484179,-5.9295473,1.1744766,-3.1769829,-0.16389751,14.593744,-8.008279,-1.9297533,13.242732,-12.415611,0.38603204,-53.028946,-17.26063,1.214183,-54.968918,-12.755383,1.7151071,-54.946877,-12.756403,2.1968312,-54.887688,-12.765921,-0.47639295,-54.651253,-12.5361185,-1.11762,-54.418407,-12.539093,-1.7309245,-54.191353,-12.539418,3.1765983,-52.707283,3.5281117,-2.540918,-52.253532,4.909166,1.5664115,-49.91949,-11.904082,-0.54803336,-49.71836,-11.566971,7.296235,-40.614025,0.83283234,-6.53047,-39.382317,5.627087,10.559143,-58.303116,-15.903518,-10.009544,-56.845707,-5.8231163,5.0595965,-75.731705,-22.13566,-4.8868847,-74.249146,-6.651482,3.1617749,-80.19682,-27.844248,-3.2723432,-79.086876,-12.102739,2.097792,-80.47081,-25.70013,-2.3604424,-79.26438,-9.080764,2.1679542,-79.041115,-22.173405,-2.6776183,-77.21044,-6.5894165,4.8519373,0.011251681,-0.8731325,-4.851933,-0.011242883,0.8731325,4.679432,28.397888,-2.9239726,-2.2819622,29.751114,-0.66570383,4.9720726,46.56672,36.405952,-0.9574748,47.741196,33.22897,4.5309963,47.287945,39.47871,-0.2860645,47.439503,35.671394,5.3087173,55.056526,21.308603,-0.674551,61.330456,16.273901,42.021492,37.00217,59.641895,57.813168,78.67105,74.61827,94.18774,91.561066,75.11884,79.757324,22.95233,7.4425807,18.463213,6.8287735,16.647425,18.254898
210,jumping_jacks_up,144.51398,135.41888,19.3489,129.23775,127.20067,142.55331,141.73007,-2.4817553,-34.03451,-24.204819,1.5461106,-34.45974,-11.401112,1.8332076,47.953667,35.440968,3.592884,47.96223,33.10019,-0.9371524,-74.47964,-25.403297,-1.132977,-74.00658,-8.0666065,0.28860474,88.39879,36.639442,6.2719717,87.50907,29.765686,-11.337973,-72.96358,-4.8853345,9.267843,-75.52264,-28.584568,-22.276905,2.1534195,15.569872,-8.1383095,3.045395,4.181131,-10.40082,1.5160599,20.517963,-8.445319,1.0515709,0.84049606,-0.4480276,13.262984,-5.0188346,-1.2299535,13.022174,-12.516792,-1.4571168,-53.746773,-19.73328,-0.58810985,-55.720947,-15.328667,0.02513712,-55.81326,-15.329843,0.6285147,-55.904198,-15.336508,-2.3429687,-55.29217,-14.79134,-2.9100873,-55.07413,-14.790241,-3.4101353,-54.8648,-14.789258,2.0282996,-54.27428,0.5221921,-3.9236784,-52.933662,3.4227748,0.046375,-50.529648,-14.561508,-2.070394,-50.158195,-13.781713,6.6471004,-40.966625,-2.789114,-7.781585,-39.025337,4.9251413,10.710849,-58.13586,-20.547092,-11.566056,-55.98244,-4.9772205,4.165345,-75.00114,-26.993933,-6.2354746,-73.48508,-6.4759703,1.9485991,-79.314445,-32.910614,-4.529374,-78.250046,-12.092804,0.80145913,-79.47908,-30.528507,-3.7740643,-78.33566,-9.455771,1.0190802,-78.05562,-26.864136,-4.0531464,-76.42279,-6.5911236,5.1024976,-0.52150214,-1.5906358,-5.1024976,0.52150214,1.5906358,5.4252424,25.33153,0.1809486,-2.7130675,28.376925,4.3620796,6.935705,47.432163,33.85033,-1.5096136,48.483734,34.690826,6.5842447,49.086647,36.228806,-0.94589573,48.915955,36.672455,6.0404906,60.337585,15.605526,-0.6752623,60.889088,16.315178,41.837547,36.32973,59.65716,58.385845,78.6983,74.45352,95.691574,92.6454,74.00068,81.281235,27.26387,9.643047,23.053465,8.551939,14.187889,18.10414
211,jumping_jacks_up,135.75058,133.49164,13.571805,112.22056,121.19733,144.54419,143.425,-2.255052,-34.415062,-18.638912,1.163435,-35.922123,-17.244814,-0.08340216,47.021416,31.038614,3.9475818,44.640076,29.282343,-0.25990438,-74.83473,-14.624863,-1.4359822,-75.50017,-14.055698,-2.0785499,87.441086,27.024567,6.546999,84.218124,26.093227,-11.046785,-74.52413,-12.777668,9.350899,-75.81077,-15.902893,-20.019169,1.4441757,0.6618643,-6.5031543,2.3373585,-0.6588516,-10.786881,0.31060028,1.8471947,-5.5798197,-1.405304,-0.47824097,0.17165327,13.90666,-8.206876,-1.2557998,15.430045,-7.6133223,-0.65497875,-53.569324,-14.134489,0.13593537,-55.345905,-9.605979,0.6743707,-55.32229,-9.605067,1.1117158,-55.28,-9.611256,-1.465397,-55.07592,-9.614952,-2.0859463,-54.83536,-9.618357,-2.6493375,-54.566807,-9.6203375,2.2218857,-53.290592,6.0340233,-3.4251142,-52.596153,6.4079466,0.4593423,-50.51086,-9.071345,-1.6383713,-50.285667,-9.004448,6.8005495,-40.907684,3.3750334,-7.404819,-39.090023,3.82813,9.941154,-57.618435,-11.036623,-10.078015,-56.17426,-10.374759,4.5454974,-75.32275,-15.263878,-6.241384,-75.012146,-13.416683,3.0563123,-79.927025,-20.272892,-4.953013,-80.10868,-19.1346,2.0401483,-80.0113,-18.278322,-4.3953934,-80.29089,-17.049883,2.0369654,-78.391556,-15.31004,-4.518016,-78.117485,-13.8481455,4.805402,-0.48801276,-0.63901526,-4.805402,0.48802108,0.63901526,4.341821,26.595673,-1.1479616,-2.161333,28.933031,-1.8068132,4.7219996,46.5334,30.3996,-0.8578201,45.128098,29.921358,4.3372917,46.588787,32.62177,-0.45945862,45.77001,32.257088,3.7649796,60.070045,14.907731,0.11980513,59.843857,15.314749,39.203197,39.86397,56.341953,53.532936,76.25085,76.81081,91.54557,88.41048,76.41431,78.02316,20.082102,6.9417825,10.948306,5.7739053,16.148605,17.25184
212,jumping_jacks_up,60.630486,56.676525,28.645283,119.984436,115.32352,107.70071,112.51839,21.911282,7.445263,-17.999916,-21.436033,6.149296,-16.297829,9.294979,49.415146,22.315825,-7.7472053,50.407326,21.647167,24.442047,-32.103317,-30.112934,-24.867796,-34.297054,-28.228449,6.764214,88.96373,34.428844,-4.3154416,90.853676,33.57779,-32.90206,-33.672577,-25.652308,32.47631,-32.727795,-32.689075,-34.29145,-1.166336,3.8574018,-14.751942,1.4441757,3.846532,-57.34411,-1.5692596,4.4606266,-25.07645,1.6166573,1.907484,-16.868513,-8.655916,3.8985553,16.3075,-8.055136,3.2906404,0.32084104,-52.981853,-41.128765,0.9109381,-55.461304,-38.428436,1.3676519,-55.448513,-38.443607,1.7842723,-55.392212,-38.459236,-0.39105475,-55.548836,-38.567505,-0.9329644,-55.575497,-38.57725,-1.5097392,-55.609375,-38.573364,2.1910803,-54.652275,-21.85338,-2.5667284,-54.805927,-22.461943,0.88377625,-50.146843,-34.987587,-0.7461704,-50.160156,-35.149105,6.547895,-39.860813,-13.40109,-7.448899,-40.134106,-10.6425495,16.475363,-32.159702,-12.833209,-17.816088,-33.32604,-8.975807,28.459177,-32.41555,-31.401005,-28.884932,-33.98481,-26.940378,31.408464,-33.38932,-35.463696,-32.13672,-34.757008,-30.37797,31.455126,-34.392254,-41.589973,-32.249233,-35.74597,-36.78404,30.470953,-34.12618,-34.656643,-31.007763,-35.181065,-30.400558,4.0171304,-0.31223458,-1.2880702,-4.017135,0.31224436,1.2880702,7.4623384,28.793907,-7.060354,-7.289603,30.238083,-3.2138221,13.312109,49.102913,21.027754,-11.76434,50.71957,22.935238,13.275369,49.82739,22.81343,-11.399219,53.278687,24.70371,13.798191,59.73698,5.0917444,-12.671418,59.178806,6.9111643,29.317797,27.621307,55.011356,55.40323,50.34705,50.907177,95.632866,96.95608,53.613705,56.51898,34.52743,15.313434,57.53874,25.200802,19.356403,18.483725
213,jumping_jacks_up,50.9356,48.197254,29.975273,132.36856,127.60257,106.79836,105.63511,19.422764,11.2743,-18.7609,-20.79622,10.495468,-15.193313,9.822724,49.190475,28.309086,-9.278118,50.096157,24.695738,22.650084,-28.416607,-35.214092,-23.54292,-29.812183,-30.95274,6.595405,88.88138,44.762276,-6.5314193,90.40381,40.455166,-31.686243,-29.772755,-30.166183,30.793407,-28.456036,-36.000645,-32.534164,-1.8315277,2.6647186,-14.845546,0.25290298,0.73057795,-54.336327,-1.3561478,5.047907,-27.244167,0.9451103,-2.8267918,-16.236404,-10.386934,3.4525023,16.410519,-10.141987,3.128501,0.93158877,-52.994156,-48.056923,1.6202575,-55.47036,-45.494705,2.1346548,-55.395096,-45.504578,2.626956,-55.30244,-45.513557,0.18360817,-55.816956,-45.675037,-0.34532532,-55.976963,-45.683235,-1.0022036,-56.06111,-45.67754,3.185251,-54.23022,-27.705341,-1.9281251,-55.08279,-28.602175,1.5346857,-49.935154,-41.305904,-0.225566,-50.013237,-41.551353,7.2989783,-39.71062,-16.846468,-6.8183637,-40.287937,-15.366149,16.16797,-29.966179,-15.492492,-16.366194,-31.797707,-12.827773,26.721743,-28.436321,-35.60737,-27.614584,-29.792469,-30.559462,29.97535,-29.486397,-39.893353,-30.51476,-30.343973,-34.627266,30.046616,-30.697605,-46.458008,-30.54683,-30.85295,-40.73141,28.960346,-30.211786,-39.098152,-29.445002,-30.290916,-33.879684,4.071659,-0.019714551,-0.3932781,-4.0716643,0.019714551,0.3932781,6.820961,27.612745,-0.40363726,-8.024585,27.865648,0.3269407,13.894383,49.17076,27.915808,-13.349783,50.11587,25.089016,14.141946,51.927727,29.63435,-13.242038,53.138058,26.5129,14.874276,56.294083,10.363638,-14.68887,56.611156,6.776513,29.263031,27.811407,57.59855,56.617912,50.601997,49.001095,99.734955,99.25789,52.919125,55.263245,32.69445,14.865663,54.58715,27.406725,19.581343,19.543606
214,jumping_jacks_up,154.85942,151.3102,14.788361,162.60802,142.46805,103.09985,110.89625,-4.1242876,-28.560902,-2.1739266,3.8674834,-28.673664,-0.6497326,1.7051153,60.87802,7.064542,2.734797,60.31457,-2.3302355,-3.1231456,-68.01858,0.12428433,1.4765556,-69.20391,-2.4963067,0.7039733,100.33569,4.7663307,5.125725,100.84482,-0.4836613,-7.384572,-67.98581,-0.506144,5.7379823,-69.23668,-1.8658783,-20.959923,0.7454605,-2.3662996,-7.8923426,0.08139038,2.920721,-4.261427,0.03276825,-0.6304283,-7.831446,0.65465164,-7.4046144,0.70901513,3.5702791,-3.594413,-2.1056762,4.4446692,2.4132712,-0.43926448,-49.88777,-22.16254,0.34195474,-52.281296,-18.608873,0.7848015,-52.20587,-18.601744,1.3399636,-52.108322,-18.590261,-1.3298529,-52.277096,-19.143848,-1.982733,-52.148308,-19.153524,-2.6240692,-52.030014,-19.16874,2.1505067,-50.911713,-2.5413373,-3.4982238,-50.580864,-4.221348,0.366687,-46.9954,-16.562262,-1.5468826,-46.98886,-17.12613,5.431706,-40.06673,1.3031296,-6.8214917,-39.9212,-0.85149276,8.985592,-58.798756,-7.1436853,-11.974332,-58.053295,-9.509985,1.3074183,-68.62763,-0.87079704,-2.9540083,-68.594864,-1.5012254,0.09246567,-70.89844,-3.9551015,-1.1959827,-71.227425,-5.1202626,-0.14437683,-69.558815,-1.9554868,-0.9314865,-70.3008,-0.4944168,0.013705108,-67.873566,-1.0160366,-1.3017277,-68.89792,-0.619858,4.430564,-0.6090536,-0.99508137,-4.430564,0.6090466,0.99508137,5.1420655,31.61071,-7.7370377,-2.750277,31.6921,-4.8163166,6.1356792,60.268967,6.0694604,-1.695767,60.92362,-1.335154,6.092075,64.58586,6.189937,-1.6828243,65.37119,-1.8036845,5.8203177,68.987915,-15.244448,-0.17810331,69.08243,-25.308254,28.938915,28.940605,61.310265,60.42149,68.090355,69.264656,100.4513,100.976166,68.38756,69.49909,21.106241,8.415836,4.3079314,10.797613,5.115604,5.478397
215,jumping_jacks_up,143.71715,134.41063,16.185642,161.77307,147.0524,128.9611,134.92197,1.2944441,-35.8401,-20.802616,0.8785491,-35.183983,-12.969248,-0.650053,59.21674,9.58083,0.5503807,59.530624,-3.9986305,3.9493775,-75.286385,-19.628683,-0.50358725,-75.72757,-14.476621,-3.3049865,98.663025,8.406895,1.932517,100.0742,-2.4912581,-10.510267,-75.78637,-12.488639,13.9560585,-75.227585,-21.616663,-27.814415,-1.4761505,2.2930307,-8.932893,-0.55139923,-0.95438004,-14.459645,-0.49998474,7.1400433,-8.806247,0.25507736,-11.591478,-1.6496625,8.034824,5.0239263,-0.023396969,8.098471,9.237626,1.3128318,-49.27388,-20.659172,2.2609668,-51.715042,-16.996714,2.8755684,-51.61425,-16.987123,3.5635352,-51.486958,-16.971039,0.38421905,-51.94165,-17.2536,-0.24938922,-51.966076,-17.260098,-0.876625,-51.988716,-17.273893,4.4252815,-50.24749,-1.4835547,-1.9298961,-51.3397,-1.7292987,2.220777,-46.084644,-15.442059,0.33203277,-46.49056,-15.618929,7.6582727,-39.41688,0.1799436,-6.3854775,-40.572983,-0.5133816,15.275555,-56.511707,-15.518303,-12.538859,-57.987858,-13.225272,8.952717,-75.25698,-20.622673,-5.5069284,-75.756966,-13.48263,6.7336917,-79.545235,-25.37368,-3.612476,-80.68485,-18.824978,5.506146,-79.48803,-22.073303,-2.6702824,-80.27943,-14.372749,5.811047,-77.74698,-20.406553,-2.9720564,-78.32899,-12.914361,5.0033393,0.029407287,-0.9939908,-5.003341,-0.02939965,0.9939908,4.606116,31.431385,-4.8971715,-4.326777,30.879986,-5.8515515,4.3532863,59.246147,8.586839,-4.4529605,59.501225,-3.0046399,4.466013,63.152706,8.736243,-4.675709,63.556244,-3.5516853,2.883907,68.99111,-12.272905,-2.870452,69.2168,-27.314598,41.460064,37.508476,59.99031,59.667305,77.90329,77.100525,99.07568,100.123856,77.52423,79.50623,27.947784,9.000637,16.134174,14.559444,9.618712,12.28493
216,jumping_jacks_up,136.07977,139.86058,79.67953,145.81606,148.7864,145.46399,107.821236,-1.8374287,-23.64806,-4.4961796,3.806332,-25.764126,20.539387,10.223408,52.651356,-13.403459,3.2028522,41.861217,34.36292,-1.1656297,-62.951527,-13.118218,3.7526307,-66.45827,23.564823,9.551609,91.95482,-4.7814198,3.2565536,82.55536,31.337482,-1.0903782,-67.09447,47.99602,3.6773791,-62.315327,-37.549416,-5.216011,-7.5955048,61.549286,-5.6166577,-5.214735,44.319992,0.07525158,-4.1429405,61.11424,-11.863565,-11.426338,72.19757,-4.528889,5.1500854,13.2608385,-3.4777415,12.298525,-28.963871,-5.3137345,-48.420822,-8.272296,-4.5673814,-50.771385,-10.8749695,-4.2471585,-50.77666,-10.876115,-3.898824,-50.78655,-10.889314,-4.922919,-51.11032,-6.5228915,-4.860753,-51.323475,-6.5241942,-4.7944245,-51.526947,-6.530597,-1.7773906,-50.15157,-15.770212,-3.3588023,-50.825424,4.377662,-4.318838,-46.13877,-9.428771,-4.837988,-46.591194,-3.6766436,3.0933034,-38.985367,-20.837637,-2.475206,-41.01224,15.2410345,1.393888,-47.083317,-31.103277,-3.8221233,-54.67882,30.44601,1.2558748,-62.633427,-25.333817,1.3311263,-66.77637,35.780422,2.1413236,-66.67227,-27.65489,2.5733466,-68.740715,34.628815,2.3836217,-67.08002,-27.388699,2.648818,-68.808075,34.853123,2.0731974,-65.48452,-25.204134,2.2651505,-67.837875,35.1116,2.4215045,0.31809992,-12.215598,-2.4215045,-0.31809992,12.215598,0.48907128,29.433155,-21.23161,-5.1275864,24.21842,23.088385,12.644913,52.969456,-25.619057,0.78134763,41.543118,46.578518,15.644246,56.338493,-26.699022,2.674596,44.91356,48.250885,6.8377914,60.276024,-43.771084,-5.048818,48.90279,42.857117,24.141718,33.16843,55.284138,54.253387,64.31439,70.612206,92.57313,88.36306,82.50136,72.84698,62.235146,44.977795,61.25455,74.05264,14.929302,31.6584
217,jumping_jacks_up,139.91202,177.87799,74.346436,157.07108,159.45833,165.6672,111.07981,-0.5047381,-21.619041,20.042698,1.5801697,-23.421146,25.29701,10.397087,56.336445,-13.469745,1.5563987,46.210304,30.42619,0.8964944,-61.586178,14.8266945,1.6960254,-63.439625,31.983585,8.995855,96.30358,-8.253742,1.440543,86.22878,23.739614,-2.4263287,-64.5004,53.724117,5.0188484,-60.52541,-6.913835,-6.6947665,-6.1572723,51.38363,-7.524889,-5.497841,41.902794,-3.322823,-2.914215,38.897423,-12.963043,-11.186909,65.63647,-5.646791,2.6248667,-0.6784754,-1.6262121,8.614658,-31.204887,-4.3157663,-49.573524,-14.344353,-3.3329525,-51.5571,-15.161888,-3.0186903,-51.494003,-15.161598,-2.6620405,-51.414925,-15.184599,-3.829282,-51.857014,-11.507241,-3.8537755,-51.99233,-11.497346,-3.8821452,-52.125042,-11.49823,-0.2041801,-49.94014,-13.315034,-2.3347225,-50.96218,3.7295983,-3.395878,-46.772583,-13.238645,-4.079598,-47.1843,-8.408705,3.462414,-39.436756,-16.086267,-1.9453168,-40.548866,17.55684,3.8632796,-48.279865,-17.56314,-2.831487,-54.437138,33.820488,2.957676,-61.055798,3.95643,-0.36514714,-63.970013,42.85385,2.9394398,-65.324196,4.4360204,1.0904123,-66.40188,42.176304,2.908121,-65.41448,4.641111,1.4771749,-66.528206,42.710335,2.7050142,-63.881145,4.5878496,1.109154,-65.38454,42.27399,2.0611815,0.5303805,-10.870265,-2.0611725,-0.53038937,10.870265,2.322509,30.922009,-18.724009,-5.20238,25.424168,23.178787,12.458269,56.866825,-24.34001,-0.50477374,45.679916,41.296455,15.190354,60.792934,-25.650337,1.1835706,49.056553,42.41275,6.062997,62.69525,-41.482853,-6.198002,50.79833,36.683914,29.4847,34.510662,58.850048,55.349503,63.352123,71.06625,97.07435,89.44857,83.97898,61.125404,52.18246,42.926617,39.147713,67.83313,6.2639046,32.41299
218,jumping_jacks_up,162.42064,168.16899,37.008778,107.89789,108.40145,107.95243,135.6903,-3.3661726,-28.533989,-7.7198133,3.0173404,-27.911644,-3.1331644,10.453741,40.713802,26.767128,-9.704321,41.033653,24.387066,-0.75443864,-68.01017,-18.084324,2.225288,-68.414764,-14.984432,7.8420067,80.18999,37.131638,-8.912268,81.53677,36.238335,-5.6592712,-68.325134,-15.823843,7.1301208,-68.0998,-17.244915,-17.780277,-0.9077797,-4.229908,-18.03637,-0.6370964,-2.1172345,-4.904833,-0.3149643,2.2604818,-28.042622,0.40947342,-3.219471,-4.849651,13.648186,-4.341401,3.7395165,13.690554,-4.7013173,1.5760697,-48.522907,-31.69605,2.3574932,-50.72192,-28.252272,2.9078867,-50.733097,-28.246847,3.422546,-50.766457,-28.254627,0.7032673,-50.74322,-28.851578,0.0640228,-50.76352,-28.8605,-0.5981411,-50.817142,-28.864416,4.0680265,-49.800293,-12.069613,-1.623249,-50.11376,-14.553552,2.2425172,-45.884518,-25.84335,0.43142536,-45.743664,-26.628218,6.554017,-39.520996,-9.944806,-4.7343287,-40.458305,-12.270973,9.191541,-56.3667,-18.076721,-8.5887375,-57.27448,-22.30663,3.1878445,-68.054985,-17.66462,-1.7169883,-68.36995,-15.404138,1.2572014,-70.896866,-21.230387,-0.24879137,-71.42287,-19.205124,0.9425004,-70.58748,-19.003036,0.09293797,-70.772995,-16.058922,1.2199957,-69.160645,-17.405827,-0.18309297,-69.13025,-14.903693,3.9422832,-0.04481159,0.41970536,-3.9422762,0.04481159,-0.41970536,9.509979,27.155277,-2.9138992,-8.52639,26.51818,-5.0311337,14.396024,40.66899,27.186832,-13.646597,41.078465,23.967361,14.417574,41.10904,29.595625,-13.637796,40.30993,26.417048,15.2285385,53.30468,14.608038,-13.989663,54.134674,11.949615,29.750885,28.248556,49.833458,48.709995,70.377525,70.07186,88.7169,89.67101,70.361534,70.61026,18.299028,18.171383,5.4098396,28.229794,15.120842,14.950506
219,jumping_jacks_up,155.34663,161.14355,41.198948,114.95093,108.490944,131.43524,144.77449,-2.5298314,-29.751072,-15.205652,1.2719216,-27.55243,-14.382507,11.256406,41.229134,26.939373,-10.190455,41.338413,27.976557,0.110114574,-69.51577,-26.692595,0.5430393,-67.7649,-27.660303,8.61646,80.993835,38.426315,-9.461573,81.55088,41.254353,-7.486599,-68.18584,-27.209326,8.139753,-69.09483,-27.143572,-17.451595,1.1909981,-2.8349705,-20.005972,-1.012434,2.7337046,-7.5967135,1.3299332,-0.51673126,-29.4765,-0.31166458,1.4881611,-5.68326,14.143319,-0.12338951,4.8237085,13.213243,-0.15812656,1.50955,-48.321007,-32.511997,2.2100482,-50.894974,-29.19364,2.7665067,-50.94079,-29.188929,3.2679996,-50.999344,-29.194603,0.5581662,-50.841415,-29.463518,-0.10949178,-50.817917,-29.473076,-0.8138008,-50.786827,-29.477777,3.9950938,-50.327885,-13.496269,-1.7969257,-50.210213,-14.341156,2.2193997,-45.647095,-26.821777,0.4587588,-45.256313,-27.143509,6.654769,-39.554234,-11.712431,-4.7436976,-40.422943,-13.052307,9.2062645,-57.047153,-23.86116,-8.245331,-55.856155,-26.69613,4.1249375,-69.305305,-26.918083,-3.471776,-67.97537,-27.434814,2.0034575,-72.70404,-31.222216,-1.8730203,-72.388306,-32.706028,1.4179697,-72.40502,-28.859556,-1.474929,-71.86213,-29.748642,1.6732308,-70.69567,-26.69707,-1.7897288,-69.79014,-27.195095,4.014823,0.21046752,-0.22548893,-4.0148153,-0.21047485,0.22548893,10.4459915,27.214224,-3.8963768,-9.55998,26.20179,-1.1626722,15.271229,41.4396,26.713884,-14.205271,41.127937,28.202045,15.4300585,42.12106,29.099995,-14.297523,40.845688,30.635366,16.455456,53.196304,13.430831,-14.540497,53.855442,16.028572,33.507286,31.106441,50.520073,50.94504,74.46442,73.19473,90.06013,91.880295,73.79502,74.68015,17.720432,20.217247,7.72954,29.515686,15.24297,14.067087
